FID,objectid,cod_origem,nome_orige,nivel_orig,classe_ori,multipolar,cod_destin,nome_desti,nivel_dest,classe_des,cod_1a,nome_1a,cod_1b,mome_1b,cod_1c,nome_1c,cod_2a,nome_2a,cod_2b,nome_2b,cod_2c,nome_2c,cod_3a,nome_3a,cod_3b,nome_3b,cod_4a,nome_4a,cod_4b,nome_4b,cod_s1,nome_s1,nivel_s1,cod_s2,nome_s2,nivel_s2,cod_s3,nome_s3,nivel_s3,cod_s4,nome_s4,nivel_s4,cod_s5,nome_s5,nivel_s5,cod_s6,nome_s6,nivel_s6,the_geom
RedeUrbanaSintese_Regic2007.5772,5772,520085,Americano do Brasil,5,Centro Local,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-49.98345917974532 -16.255445747254655, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5773,5773,520110,Anápolis,3a,Centro Subregional,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-48.9534514880913 -16.32744833826105, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5774,5774,520130,Anicuns,4b,Centro de Zona B,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-49.962459502709706 -16.461446845650006, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5775,5775,520180,Aragoiânia,5,Centro Local,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-49.451456687487564 -16.912450274549045, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5776,5776,520250,Aruanã,5,Centro Local,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-51.083464395801855 -14.9204365784925, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5777,5777,520280,Avelinópolis,5,Centro Local,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-49.75845796720527 -16.466447317409948, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5778,5778,420190,Aurora,5,Centro Local,não,420850,Ituporanga,4b,Centro de Zona B,,,0,,410690,ACP de Curitiba,420540,ACP de Florianópolis,420240,Blumenau,0,,421480,Rio do Sul,0,,0,,420850,Ituporanga,410690,ACP de Curitiba,1c,420540,ACP de Florianópolis,2a,420240,Blumenau,2b,421480,Rio do Sul,3a,420850,Ituporanga,4b,,,,"MULTILINESTRING ((-49.638493101338014 -27.31549495725676, -49.60149323562415 -27.41449544173084))"
RedeUrbanaSintese_Regic2007.5779,5779,421490,Rio Fortuna,5,Centro Local,não,420280,Braço do Norte,4b,Centro de Zona B,,,0,,410690,ACP de Curitiba,420540,ACP de Florianópolis,0,,0,,421870,Tubarão,0,,0,,420280,Braço do Norte,410690,ACP de Curitiba,1c,420540,ACP de Florianópolis,2a,421870,Tubarão,3a,420280,Braço do Norte,4b,,,,,,,"MULTILINESTRING ((-49.10549235478911 -28.131499747940577, -49.16649352537819 -28.27550003296011))"
RedeUrbanaSintese_Regic2007.5780,5780,520330,Bela Vista de Goiás,5,Centro Local,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-48.95345300298887 -16.973451695632143, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5781,5781,520355,Bonfinópolis,5,Centro Local,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-48.96345223924968 -16.61844983595635, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5782,5782,520360,Brazabrantes,5,Centro Local,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-49.389455073592046 -16.431447940851022, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5783,5783,520450,Caldas Novas,4a,Centro de Zona A,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-48.62645235601936 -17.744456384366217, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5784,5784,520455,Caldazinha,5,Centro Local,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-49.002452765861314 -16.71445024915393, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5785,5785,520460,Campestre de Goiás,5,Centro Local,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-49.69445818250478 -16.762448968926208, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5786,5786,520510,Catalão,4a,Centro de Zona A,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-47.94244805743998 -18.170460142601854, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5787,5787,520520,Caturaí,5,Centro Local,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-49.494455913062616 -16.447447795118258, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5788,5788,520540,Ceres,4a,Centro de Zona A,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-49.59845414699806 -15.308441622623961, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5789,5789,520545,Cezarina,5,Centro Local,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-49.77645931388231 -16.972449850461167, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5790,5790,421490,Rio Fortuna,5,Centro Local,sim,420280,Braço do Norte,4b,Centro de Zona B,,,0,,431490,ACP de Porto Alegre,420540,ACP de Florianópolis,0,,0,,421870,Tubarão,0,,0,,420280,Braço do Norte,431490,ACP de Porto Alegre,1c,420540,ACP de Florianópolis,2a,421870,Tubarão,3a,420280,Braço do Norte,4b,,,,,,,"MULTILINESTRING ((-49.10549235478911 -28.131499747940577, -49.16649352537819 -28.27550003296011))"
RedeUrbanaSintese_Regic2007.5791,5791,520630,Cristianópolis,5,Centro Local,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-48.70445161857451 -17.199453415646705, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5792,5792,520640,Crixás,4b,Centro de Zona B,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-49.96945534595795 -14.549436842843388, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5793,5793,520650,Cromínia,5,Centro Local,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-49.38145706744404 -17.288452341487616, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5794,5794,520725,Doverlândia,5,Centro Local,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-52.31947758241342 -16.720442811866562, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5795,5795,520740,Edéia,5,Centro Local,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-49.93146139821029 -17.339451336743654, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5796,5796,520780,Firminópolis,5,Centro Local,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-50.30546237778939 -16.58244670081299, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5797,5797,520840,Goianápolis,5,Centro Local,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-49.024452459657105 -16.51144914672182, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5798,5798,520860,Goianésia,4b,Centro de Zona B,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-49.11745050666204 -15.317442643495033, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5799,5799,520890,Goiás,4a,Centro de Zona A,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-50.140459625255225 -15.934443763159258, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5800,5800,520920,Guapó,5,Centro Local,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-49.53245711192481 -16.831449680508303, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5801,5801,421560,Santa Rosa de Lima,5,Centro Local,não,420280,Braço do Norte,4b,Centro de Zona B,,,0,,410690,ACP de Curitiba,420540,ACP de Florianópolis,0,,0,,421870,Tubarão,0,,0,,420280,Braço do Norte,410690,ACP de Curitiba,1c,420540,ACP de Florianópolis,2a,421870,Tubarão,3a,420280,Braço do Norte,4b,,,,,,,"MULTILINESTRING ((-49.128492127936 -28.03949934224608, -49.16649352537819 -28.27550003296011))"
RedeUrbanaSintese_Regic2007.5802,5802,520970,Hidrolândia,5,Centro Local,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-49.229455104280895 -16.962451025495803, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5804,5804,521000,Inhumas,4b,Centro de Zona B,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-49.49645572137429 -16.3584473317618, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5805,5805,521010,Ipameri,5,Centro Local,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-48.16044864999551 -17.72245734112225, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5806,5806,521020,Iporá,4a,Centro de Zona A,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-51.11846810972296 -16.442444191984503, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5807,5807,521040,Itaberaí,4b,Centro de Zona B,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-49.81045733066703 -16.020444909148285, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5808,5808,521056,Itaguari,5,Centro Local,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-49.60445553899075 -15.91944482170719, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5809,5809,521090,Itapaci,4b,Centro de Zona B,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-49.54945301658591 -14.951439819829407, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5810,5810,521120,Itapuranga,4b,Centro de Zona B,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-49.94945735289235 -15.562442237300102, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5811,5811,521140,Itauçu,5,Centro Local,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-49.60845621140868 -16.20144627844057, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5812,5812,421560,Santa Rosa de Lima,5,Centro Local,sim,420280,Braço do Norte,4b,Centro de Zona B,,,0,,431490,ACP de Porto Alegre,420540,ACP de Florianópolis,0,,0,,421870,Tubarão,0,,0,,420280,Braço do Norte,431490,ACP de Porto Alegre,1c,420540,ACP de Florianópolis,2a,421870,Tubarão,3a,420280,Braço do Norte,4b,,,,,,,"MULTILINESTRING ((-49.128492127936 -28.03949934224608, -49.16649352537819 -28.27550003296011))"
RedeUrbanaSintese_Regic2007.5813,5813,521150,Itumbiara,3a,Centro Subregional,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-49.21845870577422 -18.420458368493506, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5814,5814,521170,Jandaia,5,Centro Local,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-50.1464623095895 -17.049449399234256, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5815,5815,521180,Jaraguá,5,Centro Local,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-49.33445312178132 -15.757444537786567, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5816,5816,521190,Jataí,4a,Centro de Zona A,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-51.71447615275619 -17.88144971866538, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5817,5817,521220,Jussara,4b,Centro de Zona B,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-50.868464904864446 -15.865441853465946, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5818,5818,521230,Leopoldo de Bulhões,5,Centro Local,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-48.74445054949592 -16.619450317273394, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5819,5819,521260,Mairipotaba,5,Centro Local,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-49.49145793880065 -17.29945214613326, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5820,5820,521280,Mara Rosa,5,Centro Local,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-49.17844831872748 -14.017435450176713, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5821,5821,521308,Minaçu,5,Centro Local,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-48.220440081463906 -13.533434458714778, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5822,5822,521310,Mineiros,4a,Centro de Zona A,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-52.55148144057535 -17.569446231509385, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5823,5823,420270,Botuverá,5,Centro Local,não,420290,Brusque,3b,Centro Subregional B,,,0,,410690,ACP de Curitiba,420540,ACP de Florianópolis,420240,Blumenau,0,,0,,420290,Brusque,0,,0,,410690,ACP de Curitiba,1c,420540,ACP de Florianópolis,2a,420240,Blumenau,2b,420290,Brusque,3b,,,,,,,"MULTILINESTRING ((-49.07548794764165 -27.199496510411112, -48.91848620733698 -27.098496684153275))"
RedeUrbanaSintese_Regic2007.5824,5824,521380,Morrinhos,4a,Centro de Zona A,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-49.10145601774019 -17.73245522377871, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5825,5825,521400,Mozarlândia,5,Centro Local,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-50.57146024247396 -14.745436697025042, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5826,5826,521440,Nazário,5,Centro Local,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-49.8824591825631 -16.5824476371229, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5827,5827,521460,Niquelândia,4b,Centro de Zona B,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-48.460443728195 -14.47443932367703, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5828,5828,521487,Nova Iguaçu de Goiás,5,Centro Local,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-49.38945045225448 -14.28943654987205, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5829,5829,521500,Nova Veneza,5,Centro Local,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-49.323454430100206 -16.37144777267701, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5830,5830,521570,Palmeiras de Goiás,5,Centro Local,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-49.92646004948787 -16.80544867055674, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5831,5831,521590,Palminópolis,5,Centro Local,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-50.165461836850334 -16.79644808936857, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5832,5832,521640,Paraúna,5,Centro Local,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-50.449464346611464 -16.948448207227713, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5833,5833,521680,Petrolina de Goiás,5,Centro Local,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-49.33845391107328 -16.09544630338907, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5834,5834,420270,Botuverá,5,Centro Local,sim,420290,Brusque,3b,Centro Subregional B,,,0,,431490,ACP de Porto Alegre,420540,ACP de Florianópolis,420240,Blumenau,0,,0,,420290,Brusque,0,,0,,431490,ACP de Porto Alegre,1c,420540,ACP de Florianópolis,2a,420240,Blumenau,2b,420290,Brusque,3b,,,,,,,"MULTILINESTRING ((-49.07548794764165 -27.199496510411112, -48.91848620733698 -27.098496684153275))"
RedeUrbanaSintese_Regic2007.5835,5835,521710,Piracanjuba,5,Centro Local,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-49.0184543064402 -17.30345324157886, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5836,5836,521740,Pires do Rio,4a,Centro de Zona A,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-48.280448557860026 -17.30145489251102, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5837,5837,521770,Pontalina,5,Centro Local,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-49.449458181549645 -17.526453383432997, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5838,5838,521800,Porangatu,4a,Centro de Zona A,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-49.14944700711839 -13.441432296402287, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5839,5839,521839,Professor Jamil,5,Centro Local,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-49.24445592231373 -17.25145246501296, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5840,5840,521860,Rialma,5,Centro Local,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-49.58445405572411 -15.315441688229047, -49.254454621740884 -16.679449515860167))"
RedeUrbanaSintese_Regic2007.5841,5841,521880,Rio Verde,3a,Centro Subregional,não,520870,ACP de Goiânia,1c,Metrópole,,,0,,520870,ACP de Goiânia,0,,0,,0,,0,,0,,0,,0,,520870,ACP de Goiânia,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-50.92847009505143 -17.79845123092038, -49.254454621740884 -16.679449515860167))"
